497,742,"MRAK","UROŠ","1:19:24"
498,96,"QUINN","RYAN","1:19:25"
499,369,"NOVAK","NEJC","1:19:26"
499,868,"GRUM","KRISTJAN","1:19:26"
501,7,"MILEK","LEON","1:19:39"
502,1298,"KRALJ","JAKOB","1:19:41"
503,211,"ŠKRABANJA","SAMO","1:19:49"
503,443,"EICHER","HUBERT","1:19:49"
505,437,"KOZEL TOMŠE","NIK","1:19:51"
506,1158,"BIZJAN","ANŽE","1:19:52"
507,219,"SUHADOLNIK","ŽAN","1:19:57"
508,1003,"MAČEROL","ANTON","1:19:58"
508,1673,"ŠUČUR","UROŠ","1:19:58"
510,1564,"KODELE","DARJAN","1:19:59"
510,1238,"BARTELA","MATEUSZ","1:19:59"
510,762,"PANDEL","DAVID","1:19:59"
513,917,"CVETKO","MARKO","1:20:02"
514,1284,"GARTNER","KLEMEN","1:20:04"
515,756,"PETEK","MATEJ","1:20:07"
516,1297,"ROJC","ERIK","1:20:10"
517,634,"JEŠOVNIK","SANDI","1:20:11"
518,234,"ŠTRUMBELJ","VIKTOR","1:20:15"
519,1375,"GUBIČ","NINO","1:20:21"
520,583,"ŠARKANJ","ANDREJ","1:20:25"
521,45,"URBANC","MATEJ","1:20:30"
522,398,"TREFF","NICOLAS","1:20:33"
522,932,"WEITH PUČKO","TIM","1:20:33"
524,1303,"TOMAZIN","ROK","1:20:35"
524,1690,"BARBIČ","PRIMOŽ","1:20:35"
526,525,"SCHILL","JACQUES","1:20:39"
527,480,"LIPUŽIČ","GREGOR","1:20:40"
528,1600,"WERBER","JURE","1:20:42"
529,14,"PEKOLJ","ANDRAŽ","1:20:43"
530,1613,"KOSMAČ","TOMAŽ","1:20:45"
531,357,"GOMILŠEK","ALJAŽ","1:20:49"
532,53,"DORMIŠ","MATEJ","1:20:50"
532,512,"KOZOROG","GAŠPER","1:20:50"
534,261,"REBERNAK","ANDREJ","1:20:53"
535,361,"PETŘÍK","MILAN","1:20:54"
536,1124,"ŠARLAH","ALEN","1:20:55"
537,1214,"KUSTEC","MATEVŽ","1:20:58"
538,570,"REBERNAK","MATEVŽ","1:20:59"
539,1440,"LAVRIČ","MATEJ","1:21:00"
540,1219,"MATIČ","GORAZD","1:21:02"
541,905,"FOŠT","DAVID","1:21:06"
542,491,"PRISLAN","ALJAŽ","1:21:07"
542,1698,"VOZELJ","NEJC","1:21:07"
544,342,"MULEC","JAN","1:21:09"
545,307,"BOGATAJ","IZTOK","1:21:12"
546,1072,"IVANC","KLEMEN","1:21:13"
547,907,"BERNETIČ","ALES","1:21:14"
548,896,"CEGLAR","GAŠPER","1:21:19"
